Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
SRR25395286_trimmed_1.fastq.gz	GCF_000014485.1.fna	98.6755	98.3223	99.65	1154.0	NA-NA	HIGH	NA-NA	1154	1075.656	6824/7600	99.65	16	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence	SRR25395286
SRR25395286_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5014	0.634	99.66	5.864	NA-NA	HIGH	NA-NA	6	5.864	8791/9757	99.66	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence	SRR25395286
SRR25395286_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.2735	0.4275	98.63	3.199	NA-NA	HIGH	NA-NA	3	3.199	7754/11907	98.63	13	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence	SRR25395286
SRR25395286_trimmed_1.fastq.gz	GCF_000014545.1.fna	0.1385	0.1924	98.56	1.62	98.48-98.62	1.620	1.53-1.71	2	2.338	5395/10467	97.88	686	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence	SRR25395286
SRR25395286_trimmed_1.fastq.gz	GCF_000174395.2.fna	0.022	0.0359	98.83	0.258	98.49-99.17	0.258	0.23-0.29	1	1.17	1944/12297	94.22	2	NC_017960.1 Enterococcus faecium DO, complete sequence	SRR25395286
SRR27593192_trimmed_1.fastq.gz	GCF_000026405.1.fna	8.0603	7.2959	99.23	4.646	NA-NA	HIGH	NA-NA	4	4.646	6251/7943	99.23	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence	SRR27593192
SRR27593192_trimmed_1.fastq.gz	GCF_000010825.1.fna	1.5641	2.4933	98.09	0.902	97.94-98.25	0.902	0.83-0.97	2	2.238	4290/13089	96.47	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence	SRR27593192
SRR27593192_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.8679	0.9798	98.99	0.5	98.80-99.22	0.500	0.45-0.53	1	1.297	2800/9757	96.05	5	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence	SRR27593192
SRR27593192_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.6	0.6701	98.09	0.346	97.70-98.56	0.346	0.29-0.39	1	1.302	1617/10002	94.29	8	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence	SRR27593192
SRR27593192_trimmed_1.fastq.gz	GCA_000203855.3.fna	0.4029	0.6438	98.1	0.232	97.73-98.53	0.232	0.20-0.26	1	1.139	1643/14358	93.25	5	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	SRR27593192
SRR27593192_trimmed_1.fastq.gz	GCF_032337035.1.fna	0.1609	0.2318	99.71	0.093	98.83-100.46	0.093	0.07-0.12	1	1.06	1074/12981	92.28	0	NZ_JAVYAI010000001.1 Lacticaseibacillus paracasei subsp. paracasei strain TISTR 2593 1, whole genome shotgun sequence	SRR27593192
DRR205703_trimmed_1.fastq.gz	GCF_000010145.1.fna	50.6282	40.0752	99.54	20.0	NA-NA	HIGH	NA-NA	20	17.04	7237/8356	99.54	2	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence	DRR205703
DRR205703_trimmed_1.fastq.gz	GCA_000203855.3.fna	21.3779	27.0002	99.74	8.445	NA-NA	HIGH	NA-NA	8	8.445	13250/14358	99.74	0	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	DRR205703
DRR205703_trimmed_1.fastq.gz	GCF_000014465.1.fna	3.7591	3.318	99.7	1.485	99.62-99.77	1.485	1.42-1.55	2	2.359	7063/10002	98.88	22	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence	DRR205703
DRR205703_trimmed_1.fastq.gz	GCF_000010825.1.fna	2.1713	2.7355	98.34	0.858	98.20-98.49	0.858	0.80-0.91	1	1.969	4498/13089	96.61	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence	DRR205703
DRR205703_trimmed_1.fastq.gz	GCF_032337035.1.fna	2.1602	2.4599	99.42	0.853	99.30-99.54	0.853	0.80-0.89	1	1.56	6274/12981	97.68	8	NZ_JAVYAI010000001.1 Lacticaseibacillus paracasei subsp. paracasei strain TISTR 2593 1, whole genome shotgun sequence	DRR205703
DRR205703_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.753	0.5387	99.25	0.297	98.86-99.59	0.297	0.26-0.34	1	1.311	1770/7943	95.27	11	NC_010471.1 Leuconostoc citreum KM20, complete sequence	DRR205703
DRR205703_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.4067	0.6306	98.5	0.161	97.95-98.84	0.161	0.14-0.19	1	1.091	1598/17194	92.62	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence	DRR205703
ERR11865366_trimmed_1.fastq.gz	GCF_000006865.1.fna	71.0516	71.1491	99.64	119.0	NA-NA	HIGH	NA-NA	119	118.035	8735/9757	99.64	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence	ERR11865366
ERR11865366_trimmed_1.fastq.gz	GCF_000014545.1.fna	17.3151	19.0449	98.68	29.0	NA-NA	HIGH	NA-NA	29	26.336	6937/10467	98.68	687	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence	ERR11865366
ERR4757830_trimmed_1.fastq.gz	GCF_000007525.1.fna	90.1028	90.4773	99.1	1.821	99.03-99.17	1.821	1.73-1.92	2	2.262	6078/9595	98.54	0	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	ERR4757830
ERR4757830_trimmed_1.fastq.gz	GCF_000014485.1.fna	2.6622	2.2048	98.25	0.054	96.17-100.07	0.054	0.03-0.10	1	1.048	230/7600	89.33	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence	ERR4757830
SRR25394006_trimmed_1.fastq.gz	GCA_000203855.3.fna	33.5852	41.475	99.22	1.259	99.14-99.29	1.259	1.20-1.31	2	2.455	8112/14358	98.18	0	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	SRR25394006
SRR25394006_trimmed_1.fastq.gz	GCF_000014465.1.fna	28.2035	24.3407	98.91	1.058	98.80-99.05	1.058	0.99-1.11	1	1.758	4695/10002	97.59	20	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence	SRR25394006
SRR25394006_trimmed_1.fastq.gz	GCF_000014445.1.fna	16.3716	12.5326	98.82	0.614	98.62-99.03	0.614	0.57-0.66	1	1.51	2833/8862	96.39	23	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence	SRR25394006
SRR25394006_trimmed_1.fastq.gz	GCF_000006865.1.fna	5.3504	4.6677	98.27	0.201	97.68-98.69	0.201	0.17-0.24	1	1.112	1033/9757	93.01	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence	SRR25394006
SRR25394006_trimmed_1.fastq.gz	GCF_000209795.2.fna	4.0409	6.1266	98.56	0.152	98.06-99.04	0.152	0.13-0.17	1	1.128	1544/17194	92.52	1	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence	SRR25394006
SRR25394006_trimmed_1.fastq.gz	GCF_000014525.1.fna	2.8652	3.09	99.08	0.107	98.35-100.02	0.107	0.08-0.14	1	1.12	992/11907	92.3	4	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence	SRR25394006
SRR27593224_trimmed_1.fastq.gz	GCF_000016825.1.fna	73.159	66.5058	99.06	222.0	NA-NA	HIGH	NA-NA	222	211.423	6005/8055	99.06	2	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000010145.1.fna	7.5795	7.2316	98.97	23.0	NA-NA	HIGH	NA-NA	23	22.64	6056/8356	98.97	5	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000056065.1.fna	3.7769	3.2023	98.57	11.461	NA-NA	HIGH	NA-NA	11	11.461	4754/7436	98.57	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000015385.1.fna	0.3628	0.3433	98.06	1.101	97.92-98.20	1.101	1.01-1.17	1	1.791	2833/7756	96.8	195	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCA_000203855.3.fna	0.1737	0.2644	99.3	0.527	99.15-99.49	0.527	0.50-0.55	1	1.342	4774/14358	96.51	0	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000091765.1.fna	0.137	0.1273	98.42	0.416	98.12-98.70	0.416	0.38-0.46	1	1.255	1804/8614	95.08	8	NC_014106.1 Lactobacillus crispatus ST1, complete sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.0772	0.1443	99.42	0.234	99.18-99.70	0.234	0.21-0.26	1	1.124	3004/17194	94.53	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000756285.1.fna	0.0742	0.1166	98.65	0.225	98.25-99.10	0.225	0.19-0.25	1	1.155	1973/14866	93.69	1	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence	SRR27593224
SRR27593224_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0591	0.0786	98.33	0.179	97.77-98.77	0.179	0.15-0.21	1	1.131	1201/11907	92.87	23	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence	SRR27593224
SRR11605271_trimmed_1.fastq.gz	GCF_000014485.1.fna	45.3253	41.3221	100.0	231.0	NA-NA	HIGH	NA-NA	231	235.846	7593/7600	100.0	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence	SRR11605271
SRR11605271_trimmed_1.fastq.gz	GCA_000220135.1.fna	29.0396	34.4066	99.44	148.0	NA-NA	HIGH	NA-NA	148	149.317	8615/10247	99.44	14	CP000303.1 Bifidobacterium breve UCC2003, complete genome	SRR11605271
SRR11605271_trimmed_1.fastq.gz	GCF_000220885.1.fna	18.2478	17.3406	99.99	93.0	NA-NA	HIGH	NA-NA	93	98.398	8316/8332	99.99	0	NC_017215.1 Bifidobacterium animalis subsp. lactis CNCM I-2494, complete sequence	SRR11605271
SRR11605271_trimmed_1.fastq.gz	GCF_000056065.1.fna	4.7091	4.2951	99.55	24.0	NA-NA	HIGH	NA-NA	24	24.887	6464/7436	99.55	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence	SRR11605271
SRR11605271_trimmed_1.fastq.gz	GCF_000011985.1.fna	2.6353	2.5693	99.99	13.431	NA-NA	HIGH	NA-NA	13	13.431	8389/8425	99.99	0	NC_006814.3 Lactobacillus acidophilus NCFM, complete sequence	SRR11605271
SRR27593225_trimmed_1.fastq.gz	GCF_000010145.1.fna	67.0714	56.5415	99.2	27.0	NA-NA	HIGH	NA-NA	27	24.926	6508/8356	99.2	2	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence	SRR27593225
SRR27593225_trimmed_1.fastq.gz	GCA_000203855.3.fna	16.6018	22.3308	99.56	6.683	NA-NA	HIGH	NA-NA	6	6.683	12539/14358	99.56	0	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	SRR27593225
SRR27593225_trimmed_1.fastq.gz	GCF_000209795.2.fna	7.5262	12.4288	98.78	3.03	NA-NA	HIGH	NA-NA	3	3.03	11742/17194	98.78	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence	SRR27593225
SRR27593225_trimmed_1.fastq.gz	GCF_000016825.1.fna	2.4482	1.9664	98.74	0.986	98.63-98.89	0.986	0.92-1.04	1	1.635	3427/8055	97.28	5	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence	SRR27593225
SRR27593225_trimmed_1.fastq.gz	GCF_000015385.1.fna	2.2081	1.8457	98.32	0.889	98.15-98.47	0.889	0.82-0.95	1	1.59	2731/7756	96.69	19	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence	SRR27593225
SRR28523318_trimmed_1.fastq.gz	GCF_000014465.1.fna	69.4954	62.641	99.07	19.0	NA-NA	HIGH	NA-NA	19	18.613	7486/10002	99.07	28	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence	SRR28523318
SRR28523318_trimmed_1.fastq.gz	GCA_000203855.3.fna	19.7828	25.5151	99.33	5.409	NA-NA	HIGH	NA-NA	6	5.409	11662/14358	99.33	4	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	SRR28523318
SRR28523318_trimmed_1.fastq.gz	GCF_000014525.1.fna	5.2739	5.9403	99.38	1.442	99.30-99.43	1.442	1.39-1.52	2	2.045	7554/11907	98.54	0	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence	SRR28523318
SRR28523318_trimmed_1.fastq.gz	GCF_000014445.1.fna	0.7769	0.6211	98.88	0.212	98.33-99.28	0.212	0.18-0.25	1	1.092	1233/8862	93.84	22	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence	SRR28523318
SRR28523318_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.5927	0.54	98.75	0.162	98.10-99.33	0.162	0.13-0.20	1	1.124	989/9757	92.88	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence	SRR28523318
SRR27593174_trimmed_1.fastq.gz	GCF_000014465.1.fna	47.0016	41.541	99.02	215.0	NA-NA	HIGH	NA-NA	215	167.091	7364/10002	99.02	11	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence	SRR27593174
SRR27593174_trimmed_1.fastq.gz	GCA_000203855.3.fna	34.3221	43.4056	99.83	157.0	NA-NA	HIGH	NA-NA	157	163.183	13601/14358	99.83	0	AL935263.2 Lactobacillus plantarum WCFS1 complete genome	SRR27593174
SRR27593174_trimmed_1.fastq.gz	GCF_000010145.1.fna	17.7076	14.035	99.5	81.0	NA-NA	HIGH	NA-NA	81	73.244	7163/8356	99.5	2	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence	SRR27593174
SRR27593174_trimmed_1.fastq.gz	GCF_032337035.1.fna	0.6314	0.7199	98.63	2.888	NA-NA	HIGH	NA-NA	3	2.888	8457/12981	98.63	8	NZ_JAVYAI010000001.1 Lacticaseibacillus paracasei subsp. paracasei strain TISTR 2593 1, whole genome shotgun sequence	SRR27593174
