Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR13708566_trimmed_1.fastq.gz	GCF_000056065.1.fna	15.9887	14.1817	98.24	1.339	98.12-98.36	1.339	1.24-1.41	2	2.009	3165/7436	97.28	14	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR13708566_trimmed_1.fastq.gz	GCF_000006865.1.fna	6.7709	7.6177	98.72	0.567	98.50-98.94	0.567	0.52-0.61	1	1.344	2845/9757	96.10	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR13708566_trimmed_1.fastq.gz	GCA_000155515.2.fna	1.3856	1.9937	96.62	0.116	95.38-97.93	0.116	0.07-0.17	1	1.203	516/12830	90.15	24	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR13708566_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.8285	1.3215	97.09	0.069	95.51-98.85	0.069	0.04-0.11	1	1.371	410/14497	89.14	5	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR13708567_trimmed_1.fastq.gz	GCF_000006865.1.fna	64.8259	64.8467	98.61	0.938	98.47-98.74	0.938	0.88-0.98	1	1.591	3854/9757	97.05	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR13708567_trimmed_1.fastq.gz	GCF_000010145.1.fna	20.5714	18.2563	99.15	0.298	98.76-99.45	0.298	0.26-0.33	1	1.180	1656/8356	94.91	3	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR13708567_trimmed_1.fastq.gz	GCF_000056065.1.fna	6.8012	5.3637	95.93	0.098	94.08-97.90	0.098	0.05-0.17	1	1.047	192/7436	88.87	4	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR13708567_trimmed_1.fastq.gz	GCF_000014525.1.fna	4.0436	5.0003	99.42	0.058	98.39-101.08	0.058	0.03-0.08	1	1.337	587/11907	90.75	0	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR13708567_trimmed_1.fastq.gz	GCF_000209795.2.fna	3.7579	6.5331	97.26	0.054	95.61-99.64	0.054	0.03-0.09	1	1.091	386/17194	88.47	1	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR27593153_trimmed_1.fastq.gz	GCF_000010145.1.fna	54.7243	57.1584	99.35	98.000	NA-NA	HIGH	NA-NA	98	89.077	6827/8356	99.35	8	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593153_trimmed_1.fastq.gz	GCF_000056065.1.fna	40.7640	37.8362	98.42	73.000	NA-NA	HIGH	NA-NA	73	69.223	4537/7436	98.42	88	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593153_trimmed_1.fastq.gz	GCF_000015385.1.fna	4.0107	4.1537	98.50	7.182	NA-NA	HIGH	NA-NA	6	7.182	4859/7756	98.50	40	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593153_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.3047	0.5085	98.99	0.546	98.83-99.15	0.546	0.51-0.58	1	1.387	4480/14497	96.28	30	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593153_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.1859	0.2799	99.76	0.333	99.53-100.02	0.333	0.30-0.36	1	1.231	3413/12830	95.82	0	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593153_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0105	0.0633	96.71	0.019	93.86-97.02	0.019	0.02-0.04	1	1.028	325/49417	85.04	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_000010145.1.fna	46.4964	47.9947	99.29	86.000	NA-NA	HIGH	NA-NA	86	79.914	6707/8356	99.29	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_000056065.1.fna	32.4394	29.7562	98.37	60.000	NA-NA	HIGH	NA-NA	60	58.681	4468/7436	98.37	88	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_000015385.1.fna	20.0043	20.4742	98.76	37.000	NA-NA	HIGH	NA-NA	37	39.604	5276/7756	98.76	22	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.7100	1.1711	99.31	1.313	99.21-99.40	1.313	1.25-1.38	2	2.861	8566/14497	98.32	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593154_trimmed_1.fastq.gz	GCF_000016825.1.fna	0.2041	0.2007	96.38	0.378	95.87-96.82	0.378	0.31-0.44	1	1.280	831/8055	92.93	6	NC_009513.1 Limosilactobacillus reuteri subsp. reuteri, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_000014505.1.fna	0.0541	0.0487	95.90	0.100	94.05-97.82	0.100	0.05-0.18	1	1.353	215/7865	89.04	29	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0448	0.0645	97.63	0.083	96.30-98.95	0.083	0.05-0.12	1	1.231	471/11907	90.11	34	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0241	0.1440	99.24	0.045	98.23-100.18	0.045	0.03-0.06	1	1.031	1702/49417	89.70	2	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593154_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.0228	0.1458	99.36	0.042	98.30-100.36	0.042	0.03-0.06	1	1.021	1788/52676	89.66	0	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR27593175_trimmed_1.fastq.gz	GCF_000056065.1.fna	54.6705	32.3357	98.51	59.000	NA-NA	HIGH	NA-NA	59	54.908	4669/7436	98.51	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593175_trimmed_1.fastq.gz	GCF_000010145.1.fna	27.7986	18.5021	98.78	30.000	NA-NA	HIGH	NA-NA	30	28.712	5715/8356	98.78	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593175_trimmed_1.fastq.gz	GCF_000146045.2.fna	11.7571	45.3295	99.60	12.688	NA-NA	HIGH	NA-NA	13	12.688	43631/49417	99.60	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593175_trimmed_1.fastq.gz	GCF_000015385.1.fna	5.6995	3.7614	98.02	6.151	NA-NA	HIGH	NA-NA	6	6.151	4169/7756	98.02	53	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593175_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.0743	0.0713	97.53	0.080	96.11-98.86	0.080	0.05-0.12	1	1.140	472/12830	89.89	19	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593186_trimmed_1.fastq.gz	GCF_000014505.1.fna	100.0000	100.0000	99.81	222.000	NA-NA	HIGH	NA-NA	222	195.371	7423/7865	99.81	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593187_trimmed_1.fastq.gz	GCF_000014505.1.fna	91.9675	91.3758	99.57	9.529	NA-NA	HIGH	NA-NA	9	9.529	6878/7865	99.57	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593187_trimmed_1.fastq.gz	GCF_000014485.1.fna	5.4380	5.4968	99.13	0.563	98.89-99.32	0.563	0.51-0.61	1	1.365	2497/7600	96.47	0	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593187_trimmed_1.fastq.gz	GCF_000006865.1.fna	1.8561	2.3808	97.83	0.192	97.23-98.35	0.192	0.16-0.23	1	1.118	866/9757	92.48	6	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593187_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.7384	0.7467	96.64	0.077	94.67-98.45	0.077	0.04-0.14	1	1.031	191/7436	88.86	3	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000014505.1.fna	72.7670	67.7386	99.40	4.983	NA-NA	HIGH	NA-NA	5	4.983	6518/7865	99.40	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000006865.1.fna	14.7197	17.6898	99.19	1.008	99.06-99.31	1.008	0.95-1.06	1	1.826	4808/9757	97.74	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000014485.1.fna	6.4113	6.0718	98.74	0.439	98.50-98.98	0.439	0.39-0.48	1	1.276	1827/7600	95.51	12	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.8213	4.8068	98.54	0.193	98.08-98.90	0.193	0.17-0.22	1	1.155	1614/14497	93.16	32	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593198_trimmed_1.fastq.gz	GCF_000014465.1.fna	2.4217	2.8791	96.25	0.166	95.36-97.32	0.166	0.11-0.22	1	1.374	468/10002	90.59	7	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR27593198_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.8590	0.8139	96.53	0.059	93.93-97.82	0.059	0.04-0.14	1	1.106	142/7436	88.01	3	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000006865.1.fna	71.8895	74.9077	99.51	32.000	NA-NA	HIGH	NA-NA	32	32.203	8376/9757	99.51	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000014505.1.fna	18.2438	14.7250	99.54	8.121	NA-NA	HIGH	NA-NA	8	8.121	6819/7865	99.54	30	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000010145.1.fna	4.0327	3.7279	99.15	1.795	99.09-99.24	1.795	1.69-1.89	2	2.643	5353/8356	98.57	11	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.7254	4.0261	99.71	1.213	99.63-99.78	1.213	1.16-1.27	2	1.820	9309/14497	98.58	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593202_trimmed_1.fastq.gz	GCF_000014485.1.fna	1.5788	1.2964	99.05	0.703	98.84-99.24	0.703	0.65-0.77	1	1.466	2862/7600	96.90	20	NC_008532.1 Streptococcus thermophilus LMD-9, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.8358	0.6983	98.86	0.372	98.54-99.14	0.372	0.34-0.41	1	1.232	1738/7943	95.22	16	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.5976	0.4909	98.65	0.266	98.12-99.02	0.266	0.23-0.31	1	1.159	1138/7436	94.12	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593202_trimmed_1.fastq.gz	GCF_000026505.1.fna	0.0963	0.1277	96.02	0.043	93.38-96.35	0.043	0.04-0.10	1	1.133	150/12422	86.72	4	NC_013198.1 Lacticaseibacillus rhamnosus GG, complete sequence
SRR27593209_trimmed_1.fastq.gz	GCF_000146045.2.fna	87.5678	97.4144	99.61	38.000	NA-NA	HIGH	NA-NA	38	37.881	43829/49417	99.61	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593209_trimmed_1.fastq.gz	GCF_000015385.1.fna	10.5376	2.0065	98.22	4.573	NA-NA	HIGH	NA-NA	4	4.573	4445/7756	98.22	0	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593209_trimmed_1.fastq.gz	GCF_000010825.1.fna	1.8946	0.5791	98.69	0.822	98.55-98.82	0.822	0.77-0.88	1	1.568	4878/13089	96.87	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593212_trimmed_1.fastq.gz	GCF_000006865.1.fna	79.8664	80.5802	99.45	25.000	NA-NA	HIGH	NA-NA	25	24.145	8218/9757	99.45	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593212_trimmed_1.fastq.gz	GCF_000010145.1.fna	14.4093	12.8977	98.94	4.510	NA-NA	HIGH	NA-NA	4	4.510	5997/8356	98.94	13	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593212_trimmed_1.fastq.gz	GCF_018351295.1.fna	2.8987	4.1462	99.59	0.907	99.50-99.70	0.907	0.86-0.95	1	1.612	7628/14497	97.95	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593212_trimmed_1.fastq.gz	GCF_000014505.1.fna	1.1724	0.9163	99.12	0.367	98.78-99.45	0.367	0.33-0.41	1	1.206	1841/7865	95.42	21	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593212_trimmed_1.fastq.gz	GCF_000056065.1.fna	0.7099	0.5647	98.29	0.222	97.73-98.72	0.222	0.18-0.26	1	1.115	868/7436	93.31	7	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593212_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.6695	0.5415	99.33	0.210	98.82-99.76	0.210	0.18-0.25	1	1.115	1227/7943	94.15	13	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR27593212_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.2738	0.3533	96.76	0.086	95.57-98.08	0.086	0.06-0.12	1	1.181	381/12830	89.28	26	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593217_trimmed_1.fastq.gz	GCF_000146045.2.fna	97.3432	99.4395	99.55	75.000	NA-NA	HIGH	NA-NA	75	72.918	42914/49417	99.55	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593217_trimmed_1.fastq.gz	GCF_000015385.1.fna	1.6048	0.2806	98.06	1.236	97.92-98.21	1.236	1.15-1.31	2	1.833	3001/7756	96.98	0	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593217_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.9046	0.2539	97.92	0.697	97.75-98.09	0.697	0.65-0.74	1	1.419	3431/13089	95.77	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593217_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.1473	0.0260	97.43	0.114	96.12-98.61	0.114	0.07-0.17	1	1.150	401/8356	90.67	1	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593219_trimmed_1.fastq.gz	GCF_000010145.1.fna	73.9637	54.6223	99.46	323.000	NA-NA	HIGH	NA-NA	323	298.524	7062/8356	99.46	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593219_trimmed_1.fastq.gz	GCF_000056065.1.fna	18.0902	11.8721	98.14	79.000	NA-NA	HIGH	NA-NA	79	76.758	4159/7436	98.14	24	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593219_trimmed_1.fastq.gz	GCF_000146045.2.fna	7.7857	33.3065	99.79	34.000	NA-NA	HIGH	NA-NA	34	33.677	46271/49417	99.79	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593219_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.0643	0.0684	98.92	0.281	98.58-99.18	0.281	0.25-0.31	1	1.133	2269/12830	94.56	7	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR27593219_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.0611	0.0718	95.63	0.267	95.01-96.30	0.267	0.21-0.32	1	1.705	926/13089	91.81	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593219_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.0300	0.0353	96.71	0.131	95.72-97.43	0.131	0.11-0.17	1	1.093	647/14497	90.46	21	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593219_trimmed_1.fastq.gz	GCA_026225675.1.fna	0.0052	0.0235	98.87	0.022	97.02-101.52	0.022	0.01-0.04	1	1.098	830/52676	87.47	12	JAPJTW010000001.1 Saccharomyces boulardii (nom. inval.) strain KCTC 13826BP contig1, whole genome shotgun sequence
SRR27593222_trimmed_1.fastq.gz	GCF_000146045.2.fna	99.1529	99.8443	99.62	82.000	NA-NA	HIGH	NA-NA	82	80.503	43946/49417	99.62	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593222_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.7646	0.1329	98.32	0.632	98.12-98.52	0.632	0.59-0.68	1	1.406	2318/8356	95.95	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593222_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.0825	0.0228	98.19	0.068	96.84-99.52	0.068	0.05-0.11	1	1.057	490/13089	89.95	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR27593234_trimmed_1.fastq.gz	GCF_000006865.1.fna	100.0000	100.0000	99.11	1.504	99.02-99.18	1.504	1.43-1.60	2	2.274	5756/9757	98.31	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_000056065.1.fna	44.9421	41.0138	98.78	20.000	NA-NA	HIGH	NA-NA	20	19.914	5081/7436	98.78	14	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_000015385.1.fna	40.4478	41.1862	98.59	18.000	NA-NA	HIGH	NA-NA	18	16.946	4994/7756	98.59	96	NC_010080.1 Lactobacillus helveticus DPC 4571, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_000010145.1.fna	9.8511	10.1165	99.14	4.384	NA-NA	HIGH	NA-NA	4	4.384	6400/8356	99.14	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_000014505.1.fna	1.7981	1.6123	98.96	0.800	98.77-99.14	0.800	0.73-0.86	1	1.477	3133/7865	97.07	5	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_018351295.1.fna	1.1815	1.9390	98.68	0.526	98.49-98.86	0.526	0.49-0.56	1	1.354	3956/14497	95.90	21	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR27593238_trimmed_1.fastq.gz	GCF_000006865.1.fna	1.0420	1.2062	98.65	0.464	98.39-98.92	0.464	0.42-0.50	1	1.277	2379/9757	95.55	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.4141	2.4636	98.90	0.184	98.70-99.11	0.184	0.17-0.20	1	1.104	5902/49417	93.37	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR27593238_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.3232	0.4625	97.16	0.144	96.43-98.17	0.144	0.10-0.18	1	1.212	655/11907	91.07	39	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR29538180_trimmed_1.fastq.gz	GCF_000010825.1.fna	100.0000	100.0000	98.78	124.000	NA-NA	HIGH	NA-NA	124	124.672	8944/13089	98.78	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR29538187_trimmed_1.fastq.gz	GCF_000010825.1.fna	100.0000	100.0000	95.34	96.000	NA-NA	HIGH	NA-NA	96	98.834	2980/13089	95.34	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR29538191_trimmed_1.fastq.gz	GCF_000010825.1.fna	100.0000	100.0000	98.70	186.000	NA-NA	HIGH	NA-NA	186	185.856	8713/13089	98.70	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR5890763_trimmed_1.fastq.gz	GCF_000146045.2.fna	80.1461	95.4484	99.87	18.000	NA-NA	HIGH	NA-NA	18	18.536	47461/49417	99.87	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR5890763_trimmed_1.fastq.gz	GCF_000014465.1.fna	19.8539	4.5516	98.19	4.459	NA-NA	HIGH	NA-NA	4	4.459	5669/10002	98.19	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_000014505.1.fna	92.6315	71.1692	99.79	138.000	NA-NA	HIGH	NA-NA	138	117.878	7360/7865	99.79	1	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_000146045.2.fna	5.2121	26.5680	99.78	7.765	NA-NA	HIGH	NA-NA	8	7.765	46143/49417	99.78	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_000014465.1.fna	1.0856	1.0652	99.86	1.617	99.79-99.92	1.617	1.54-1.69	2	2.324	7686/10002	99.15	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.3131	0.2755	98.33	0.466	98.06-98.63	0.466	0.41-0.51	1	1.312	1881/8356	95.30	11	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.2358	0.3316	99.18	0.351	99.00-99.42	0.351	0.32-0.37	1	1.268	3423/14497	95.45	44	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR9701327_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.2356	0.2337	96.04	0.351	95.49-96.50	0.351	0.29-0.42	1	1.296	827/9757	92.35	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_000010825.1.fna	0.2134	0.2989	98.03	0.318	97.66-98.35	0.318	0.28-0.36	1	1.178	1921/13089	94.00	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR9701327_trimmed_1.fastq.gz	GCF_000026405.1.fna	0.0730	0.0580	95.71	0.109	94.23-97.29	0.109	0.06-0.18	1	1.145	242/7943	89.35	11	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR9701328_trimmed_1.fastq.gz	GCF_000146045.2.fna	56.2990	89.1197	99.74	5.361	NA-NA	HIGH	NA-NA	5	5.361	45518/49417	99.74	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR9701328_trimmed_1.fastq.gz	GCF_000014505.1.fna	40.0364	9.5525	99.26	3.812	NA-NA	HIGH	NA-NA	3	3.812	6240/7865	99.26	0	NC_008525.1 Pediococcus pentosaceus ATCC 25745, complete sequence
SRR9701328_trimmed_1.fastq.gz	GCF_018351295.1.fna	1.5829	0.6912	96.38	0.151	95.67-97.25	0.151	0.11-0.19	1	1.469	655/14497	90.49	31	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR9701328_trimmed_1.fastq.gz	GCF_000014465.1.fna	1.4096	0.4295	95.96	0.134	94.90-97.30	0.134	0.08-0.19	1	1.441	354/10002	89.78	8	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR9701328_trimmed_1.fastq.gz	GCF_000006865.1.fna	0.6721	0.2070	97.30	0.064	95.43-99.44	0.064	0.03-0.11	1	1.035	260/9757	88.96	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
