Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
SRR10454495_trimmed_1.fastq.gz	GCF_018351295.1.fna	60.2111	68.2697	99.40	47.000	NA-NA	HIGH	NA-NA	47	45.573	12041/14497	99.40	11	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR10454495_trimmed_1.fastq.gz	GCF_000014465.1.fna	39.7137	31.4214	99.78	31.000	NA-NA	HIGH	NA-NA	31	31.860	9332/10002	99.78	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10454495_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0751	0.3088	95.64	0.059	94.46-96.84	0.059	0.04-0.09	1	1.041	706/49417	87.19	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10454511_trimmed_1.fastq.gz	GCF_000014465.1.fna	51.6376	40.3266	99.56	20.000	NA-NA	HIGH	NA-NA	20	17.759	8728/10002	99.56	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10454511_trimmed_1.fastq.gz	GCF_018351295.1.fna	46.4738	52.0116	97.27	18.000	NA-NA	HIGH	NA-NA	18	17.794	6153/14497	97.27	11	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR10454511_trimmed_1.fastq.gz	GCF_000146045.2.fna	1.8886	7.6617	99.55	0.731	99.49-99.62	0.731	0.71-0.75	1	1.427	22425/49417	97.48	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10454512_trimmed_1.fastq.gz	GCF_000146045.2.fna	100.0000	100.0000	99.53	0.893	99.47-99.58	0.893	0.87-0.92	1	1.514	25343/49417	97.87	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10454513_trimmed_1.fastq.gz	GCF_018351295.1.fna	96.2546	97.1446	99.19	117.000	NA-NA	HIGH	NA-NA	117	118.015	11252/14497	99.19	8	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR10454513_trimmed_1.fastq.gz	GCF_000014465.1.fna	2.5071	1.7656	99.60	3.047	NA-NA	HIGH	NA-NA	3	3.047	8838/10002	99.60	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10454513_trimmed_1.fastq.gz	GCF_000014525.1.fna	1.2384	1.0898	98.67	1.505	98.58-98.74	1.505	1.44-1.58	2	1.937	6116/11907	97.87	5	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR10454514_trimmed_1.fastq.gz	GCF_000014525.1.fna	66.6233	69.3959	98.82	25.000	NA-NA	HIGH	NA-NA	25	25.687	8247/11907	98.82	2	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR10454514_trimmed_1.fastq.gz	GCF_000014465.1.fna	32.5810	27.1585	99.73	12.226	NA-NA	HIGH	NA-NA	12	12.226	9201/10002	99.73	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10454514_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.7957	3.4457	99.39	0.299	99.25-99.51	0.299	0.28-0.31	1	1.231	10544/49417	95.14	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10454517_trimmed_1.fastq.gz	GCF_000014465.1.fna	97.3205	87.4867	99.70	5.269	NA-NA	HIGH	NA-NA	5	5.269	9111/10002	99.70	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10454517_trimmed_1.fastq.gz	GCF_000146045.2.fna	2.6795	12.5133	97.45	0.145	97.12-97.74	0.145	0.13-0.16	1	1.097	2994/49417	91.35	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10664430_trimmed_1.fastq.gz	GCF_000146045.2.fna	100.0000	100.0000	99.23	0.166	98.99-99.42	0.166	0.15-0.18	1	1.093	5933/49417	93.39	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10664433_trimmed_1.fastq.gz	GCF_000146045.2.fna	100.0000	100.0000	98.76	0.039	97.75-99.91	0.039	0.03-0.05	1	1.035	1298/49417	88.92	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR10997046_trimmed_1.fastq.gz	GCF_000014445.1.fna	25.5223	21.9904	98.28	1.650	98.18-98.37	1.650	1.55-1.77	2	2.298	4211/8862	97.63	46	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR10997046_trimmed_1.fastq.gz	GCF_000014545.1.fna	20.7489	22.3784	98.12	1.341	98.01-98.25	1.341	1.25-1.41	2	1.900	4306/10467	97.18	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR10997046_trimmed_1.fastq.gz	GCF_009739535.1.fna	18.3569	18.9656	97.97	1.187	97.86-98.13	1.187	1.08-1.26	2	2.078	3856/10398	96.85	8	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR10997046_trimmed_1.fastq.gz	GCF_000026405.1.fna	16.7019	13.1487	98.80	1.080	98.64-98.93	1.080	1.01-1.15	1	1.625	3673/7943	97.54	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR10997046_trimmed_1.fastq.gz	GCF_000010825.1.fna	11.8131	16.3787	96.21	0.764	95.99-96.48	0.764	0.69-0.83	1	1.840	2130/13089	94.31	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR10997046_trimmed_1.fastq.gz	GCF_000014465.1.fna	5.1779	5.0298	98.37	0.335	97.99-98.75	0.335	0.29-0.37	1	1.279	1738/10002	94.51	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10997046_trimmed_1.fastq.gz	GCA_000155515.2.fna	1.6790	2.1084	98.01	0.109	97.23-98.93	0.109	0.08-0.14	1	1.424	736/12830	91.19	7	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR10997047_trimmed_1.fastq.gz	GCF_000014445.1.fna	29.6977	25.4243	98.21	1.688	98.11-98.30	1.688	1.59-1.81	2	2.284	4158/8862	97.59	46	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR10997047_trimmed_1.fastq.gz	GCF_000014545.1.fna	22.7043	24.3306	98.14	1.291	98.02-98.27	1.291	1.20-1.36	2	1.855	4247/10467	97.13	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR10997047_trimmed_1.fastq.gz	GCF_000026405.1.fna	15.7672	12.3334	98.97	0.896	98.81-99.10	0.896	0.84-0.97	1	1.555	3469/7943	97.36	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR10997047_trimmed_1.fastq.gz	GCF_000010825.1.fna	13.4508	18.5301	96.22	0.765	96.00-96.44	0.765	0.70-0.84	1	2.011	2136/13089	94.32	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR10997047_trimmed_1.fastq.gz	GCF_009739535.1.fna	12.4328	12.7629	97.62	0.707	97.47-97.78	0.707	0.65-0.75	1	1.589	2514/10398	95.52	7	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR10997047_trimmed_1.fastq.gz	GCA_000155515.2.fna	3.1095	3.8798	95.58	0.177	94.86-96.45	0.177	0.13-0.22	1	1.444	520/12830	90.18	6	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR10997047_trimmed_1.fastq.gz	GCF_000014465.1.fna	2.8376	2.7388	98.17	0.161	97.49-98.81	0.161	0.13-0.20	1	1.242	855/10002	92.37	1	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10997048_trimmed_1.fastq.gz	GCF_000014445.1.fna	36.5454	31.9241	97.97	0.942	97.80-98.14	0.942	0.88-1.02	1	1.614	2891/8862	96.45	36	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR10997048_trimmed_1.fastq.gz	GCF_000026405.1.fna	19.0995	15.2444	98.76	0.492	98.52-99.00	0.492	0.44-0.53	1	1.308	2169/7943	95.90	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR10997048_trimmed_1.fastq.gz	GCF_000010825.1.fna	17.0691	23.9937	95.47	0.440	95.03-95.84	0.440	0.38-0.51	1	1.369	1111/13089	92.35	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR10997048_trimmed_1.fastq.gz	GCF_000014545.1.fna	12.0523	13.1788	97.70	0.311	97.23-98.02	0.311	0.27-0.36	1	1.199	1372/10467	93.66	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR10997048_trimmed_1.fastq.gz	GCF_009739535.1.fna	10.4770	10.9743	96.60	0.270	96.07-97.06	0.270	0.23-0.32	1	1.212	855/10398	92.26	0	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR10997048_trimmed_1.fastq.gz	GCF_000014465.1.fna	4.7568	4.6847	95.65	0.123	94.53-97.06	0.123	0.08-0.17	1	1.163	295/10002	89.26	4	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10997049_trimmed_1.fastq.gz	GCF_000014445.1.fna	33.9714	29.6128	98.22	2.190	98.13-98.31	2.190	1.97-2.37	2	2.759	4538/8862	97.86	48	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR10997049_trimmed_1.fastq.gz	GCF_000014545.1.fna	18.4125	20.0909	98.17	1.187	98.05-98.32	1.187	1.11-1.26	1	1.778	4122/10467	97.04	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR10997049_trimmed_1.fastq.gz	GCF_000026405.1.fna	15.9836	12.7304	99.01	1.030	98.85-99.13	1.030	0.96-1.09	1	1.677	3813/7943	97.66	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR10997049_trimmed_1.fastq.gz	GCF_009739535.1.fna	14.1485	14.7887	98.06	0.912	97.92-98.22	0.912	0.85-0.97	1	1.801	3414/10398	96.47	8	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR10997049_trimmed_1.fastq.gz	GCF_000010825.1.fna	11.5714	16.2313	96.49	0.746	96.27-96.70	0.746	0.69-0.82	1	1.877	2286/13089	94.53	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR10997049_trimmed_1.fastq.gz	GCF_000014465.1.fna	3.3567	3.2988	98.62	0.216	98.07-99.12	0.216	0.18-0.25	1	1.224	1284/10002	93.59	0	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR10997049_trimmed_1.fastq.gz	GCA_000155515.2.fna	2.5559	3.2472	96.37	0.165	95.66-97.21	0.165	0.11-0.20	1	1.382	636/12830	90.76	8	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR10997050_trimmed_1.fastq.gz	GCF_000014445.1.fna	54.8740	52.7148	98.02	3.234	NA-NA	HIGH	NA-NA	3	3.234	4763/8862	98.02	46	NC_008531.1 Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293, complete sequence
SRR10997050_trimmed_1.fastq.gz	GCF_000014545.1.fna	23.0639	27.7343	98.03	1.359	97.90-98.14	1.359	1.26-1.43	2	1.872	4207/10467	97.10	0	NC_008527.1 Lactococcus cremoris subsp. cremoris SK11, complete sequence
SRR10997050_trimmed_1.fastq.gz	GCF_000026405.1.fna	21.3833	18.7690	98.77	1.260	98.63-98.89	1.260	1.17-1.33	2	1.792	3933/7943	97.76	0	NC_010471.1 Leuconostoc citreum KM20, complete sequence
SRR10997050_trimmed_1.fastq.gz	GCF_009739535.1.fna	0.6788	0.7819	97.09	0.040	94.55-97.55	0.040	0.04-0.08	1	1.201	169/10398	87.56	0	NZ_CP029971.1 Lentilactobacillus kefiri strain DH5 chromosome, complete genome
SRR11036331_trimmed_1.fastq.gz	GCF_000010145.1.fna	76.1063	71.9854	99.58	22.000	NA-NA	HIGH	NA-NA	22	20.541	7330/8356	99.58	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11036331_trimmed_1.fastq.gz	GCF_000006865.1.fna	15.4459	16.4676	99.01	4.465	NA-NA	HIGH	NA-NA	4	4.465	7175/9757	99.01	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR11036331_trimmed_1.fastq.gz	GCF_000056065.1.fna	8.1542	6.8539	98.17	2.357	98.12-98.40	2.357	1.82-2.45	2	2.740	3798/7436	97.86	14	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11036331_trimmed_1.fastq.gz	GCA_000002855.2.fna	0.1818	2.7836	99.59	0.053	99.15-99.96	0.053	0.05-0.06	1	1.034	6577/145947	90.48	0	AM270988.1 Aspergillus niger supercontig An09
SRR11036331_trimmed_1.fastq.gz	GCA_000184455.3.fna	0.1118	1.9095	99.39	0.032	98.69-100.10	0.032	0.03-0.04	1	1.035	4185/158662	88.93	11	BA000049.1 Aspergillus oryzae RIB40 DNA, chromosome 1
SRR11036332_trimmed_1.fastq.gz	GCF_000056065.1.fna	49.4191	45.8217	98.36	13.543	NA-NA	HIGH	NA-NA	14	13.543	4448/7436	98.36	15	NC_008054.1 Lactobacillus delbrueckii subsp. bulgaricus ATCC 11842 = JCM 1002, complete sequence
SRR11036332_trimmed_1.fastq.gz	GCF_000010145.1.fna	40.0098	41.7457	99.52	10.964	NA-NA	HIGH	NA-NA	11	10.964	7208/8356	99.52	0	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11036332_trimmed_1.fastq.gz	GCF_000006865.1.fna	10.5712	12.4326	98.45	2.897	NA-NA	HIGH	NA-NA	3	2.897	6004/9757	98.45	0	NC_002662.1 Lactococcus lactis subsp. lactis Il1403, complete sequence
SRR11602139_trimmed_1.fastq.gz	GCF_000010825.1.fna	93.9123	93.3655	99.74	238.000	NA-NA	HIGH	NA-NA	238	329.315	12062/13089	99.74	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602139_trimmed_1.fastq.gz	GCF_018351295.1.fna	3.4270	3.4207	99.57	8.685	NA-NA	HIGH	NA-NA	9	8.685	12703/14497	99.57	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602139_trimmed_1.fastq.gz	GCF_000209795.2.fna	1.7932	2.1943	98.64	4.545	NA-NA	HIGH	NA-NA	4	4.545	11250/17194	98.64	2	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602139_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.4885	0.3403	98.55	1.238	98.45-98.69	1.238	1.14-1.30	2	1.850	4522/10002	97.47	9	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602139_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.1434	0.0896	98.61	0.364	98.26-98.93	0.364	0.32-0.41	1	1.229	1671/8356	94.94	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602139_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.1341	0.4851	99.59	0.340	99.50-99.71	0.340	0.33-0.35	1	1.235	12517/49417	95.67	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602139_trimmed_1.fastq.gz	GCF_000756285.1.fna	0.1016	0.1045	98.96	0.257	98.60-99.26	0.257	0.23-0.28	1	1.175	2444/14866	94.34	0	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR11602147_trimmed_1.fastq.gz	GCF_000010825.1.fna	72.1222	71.1997	99.76	219.000	NA-NA	HIGH	NA-NA	219	262.960	12133/13089	99.76	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602147_trimmed_1.fastq.gz	GCF_018351295.1.fna	24.3701	24.1552	99.83	74.000	NA-NA	HIGH	NA-NA	74	69.580	13750/14497	99.83	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602147_trimmed_1.fastq.gz	GCF_000010145.1.fna	2.1483	1.3325	98.85	6.523	NA-NA	HIGH	NA-NA	6	6.523	5838/8356	98.85	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602147_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.7731	2.7778	99.68	2.348	99.65-99.70	2.348	2.29-2.42	2	2.585	40528/49417	99.36	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602147_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.5289	0.3658	99.11	1.606	99.02-99.17	1.606	1.53-1.70	2	2.295	6056/10002	98.39	12	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602147_trimmed_1.fastq.gz	GCF_000014525.1.fna	0.0332	0.0287	98.83	0.101	97.89-99.96	0.101	0.07-0.13	1	1.137	801/11907	91.66	22	NC_008526.1 Lacticaseibacillus paracasei ATCC 334, complete sequence
SRR11602147_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.0152	0.0184	97.89	0.046	96.11-99.60	0.046	0.02-0.08	1	1.020	401/17194	88.58	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602147_trimmed_1.fastq.gz	GCA_048164915.1.fna	0.0060	0.0911	98.31	0.018	96.84-99.96	0.018	0.01-0.03	1	1.030	1669/156497	86.37	2	JBKSNG010000001.1 Rhizopus arrhizus strain Z10C7 Contig1, whole genome shotgun sequence
SRR11602147_trimmed_1.fastq.gz	GCA_000002855.2.fna	0.0031	0.0308	97.66	0.009	NA-NA	0.009	NA-NA	1	1.011	649/145947	83.97	3	AM270988.1 Aspergillus niger supercontig An09
SRR11602148_trimmed_1.fastq.gz	GCF_018351295.1.fna	40.6190	38.1716	99.79	63.000	NA-NA	HIGH	NA-NA	63	58.705	13590/14497	99.79	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602148_trimmed_1.fastq.gz	GCF_000010825.1.fna	39.3295	36.8115	99.73	61.000	NA-NA	HIGH	NA-NA	61	73.183	12030/13089	99.73	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602148_trimmed_1.fastq.gz	GCF_000014465.1.fna	15.4739	10.1472	99.09	24.000	NA-NA	HIGH	NA-NA	24	20.780	7540/10002	99.09	9	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602148_trimmed_1.fastq.gz	GCF_000146045.2.fna	4.2190	14.3723	99.74	6.544	NA-NA	HIGH	NA-NA	6	6.544	45654/49417	99.74	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602148_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.2207	0.2542	98.80	0.342	98.60-99.02	0.342	0.32-0.37	1	1.178	3431/17194	94.93	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602148_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.1198	0.0705	97.36	0.186	96.71-98.10	0.186	0.14-0.23	1	1.266	642/8356	92.06	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602148_trimmed_1.fastq.gz	GCA_000002855.2.fna	0.0181	0.1727	97.55	0.028	96.65-98.49	0.028	0.02-0.04	1	1.019	1878/145947	86.90	1	AM270988.1 Aspergillus niger supercontig An09
SRR11602149_trimmed_1.fastq.gz	GCF_000010825.1.fna	77.9436	77.0049	99.78	174.000	NA-NA	HIGH	NA-NA	174	228.544	12227/13089	99.78	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602149_trimmed_1.fastq.gz	GCF_018351295.1.fna	15.2304	15.1075	99.76	34.000	NA-NA	HIGH	NA-NA	34	31.886	13447/14497	99.76	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602149_trimmed_1.fastq.gz	GCF_000014465.1.fna	5.0571	3.5004	98.92	11.289	NA-NA	HIGH	NA-NA	12	11.289	7144/10002	98.92	9	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602149_trimmed_1.fastq.gz	GCF_000146045.2.fna	1.0727	3.8573	99.67	2.395	99.64-99.68	2.395	2.33-2.46	2	2.632	40524/49417	99.36	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602149_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.6199	0.3848	98.91	1.384	98.83-98.99	1.384	1.31-1.47	2	2.059	4469/8356	98.00	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602149_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.0703	0.0854	98.80	0.157	98.28-99.17	0.157	0.14-0.18	1	1.083	1716/17194	92.84	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602149_trimmed_1.fastq.gz	GCA_000002855.2.fna	0.0059	0.0596	98.54	0.013	97.12-100.75	0.013	0.01-0.02	1	1.008	1218/145947	85.69	1	AM270988.1 Aspergillus niger supercontig An09
SRR11602153_trimmed_1.fastq.gz	GCF_000010825.1.fna	90.4138	88.8881	99.75	257.000	NA-NA	HIGH	NA-NA	257	340.361	12120/13089	99.75	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602153_trimmed_1.fastq.gz	GCF_000209795.2.fna	8.4433	10.2168	99.03	24.000	NA-NA	HIGH	NA-NA	24	22.078	12714/17194	99.03	2	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602153_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.6615	0.4086	98.69	1.880	98.60-98.76	1.880	1.78-2.04	2	2.564	4715/8356	98.17	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602153_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.2196	0.2168	99.64	0.624	99.49-99.81	0.624	0.59-0.66	1	1.382	6034/14497	97.21	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602153_trimmed_1.fastq.gz	GCF_000756285.1.fna	0.2082	0.2119	99.08	0.592	98.95-99.25	0.592	0.55-0.62	1	1.410	5011/14866	96.55	0	NZ_JPSK01000001.1 Heyndrickxia coagulans strain GBI-30, 6086 contig1, whole genome shotgun sequence
SRR11602153_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.0463	0.0319	97.96	0.131	97.24-98.85	0.131	0.10-0.16	1	1.323	654/10002	91.58	7	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602153_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.0073	0.0260	96.99	0.021	94.67-97.98	0.021	0.01-0.04	1	1.026	392/49417	85.55	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602154_trimmed_1.fastq.gz	GCF_000010825.1.fna	67.1160	67.9927	99.78	189.000	NA-NA	HIGH	NA-NA	189	251.219	12228/13089	99.78	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602154_trimmed_1.fastq.gz	GCF_018351295.1.fna	24.1476	24.5615	99.78	68.000	NA-NA	HIGH	NA-NA	68	63.278	13550/14497	99.78	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602154_trimmed_1.fastq.gz	GCF_000014465.1.fna	7.8124	5.5450	99.06	22.000	NA-NA	HIGH	NA-NA	22	19.399	7472/10002	99.06	10	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602154_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.4932	0.3139	98.81	1.389	98.72-98.89	1.389	1.32-1.47	2	2.034	4338/8356	97.91	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602154_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.4062	1.4976	99.69	1.144	99.64-99.73	1.144	1.12-1.17	1	1.709	30654/49417	98.47	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602154_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.0181	0.0226	98.43	0.051	96.65-100.15	0.051	0.03-0.09	1	1.023	524/17194	89.35	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602154_trimmed_1.fastq.gz	GCA_000002855.2.fna	0.0065	0.0668	96.90	0.018	95.36-99.38	0.018	0.01-0.03	1	1.009	995/145947	85.14	1	AM270988.1 Aspergillus niger supercontig An09
SRR11602155_trimmed_1.fastq.gz	GCF_000010825.1.fna	83.0208	83.7480	99.76	289.000	NA-NA	HIGH	NA-NA	289	349.383	12157/13089	99.76	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602155_trimmed_1.fastq.gz	GCF_018351295.1.fna	12.6398	12.8019	99.82	44.000	NA-NA	HIGH	NA-NA	44	42.523	13701/14497	99.82	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602155_trimmed_1.fastq.gz	GCF_000010145.1.fna	3.5530	2.2519	98.95	12.368	NA-NA	HIGH	NA-NA	13	12.368	6026/8356	98.95	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
SRR11602155_trimmed_1.fastq.gz	GCF_000014465.1.fna	0.5079	0.3590	98.89	1.768	98.81-98.96	1.768	1.67-1.88	2	2.574	5873/10002	98.30	10	NC_008497.1 Levilactobacillus brevis ATCC 367, complete sequence
SRR11602155_trimmed_1.fastq.gz	GCF_000146045.2.fna	0.2116	0.7768	99.72	0.737	99.66-99.79	0.737	0.72-0.75	1	1.449	23651/49417	97.65	0	NC_001133.9 Saccharomyces cerevisiae S288C chromosome I, complete sequence
SRR11602155_trimmed_1.fastq.gz	GCA_000155515.2.fna	0.0631	0.0576	98.61	0.220	98.23-99.05	0.220	0.19-0.25	1	1.215	1664/12830	93.62	26	CP002391.1 Lactobacillus paracasei subsp. paracasei 8700:2, complete genome
SRR11602155_trimmed_1.fastq.gz	GCF_000209795.2.fna	0.0038	0.0047	100.00	0.013	99.03-102.42	0.013	0.01-0.03	1	1.004	457/17194	88.96	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602156_trimmed_1.fastq.gz	GCF_000010825.1.fna	97.4162	97.2198	99.71	721.000	NA-NA	HIGH	NA-NA	721	825.115	11961/13089	99.71	0	NC_013209.1 Acetobacter pasteurianus IFO 3283-01, complete sequence
SRR11602156_trimmed_1.fastq.gz	GCF_000209795.2.fna	1.3583	1.6685	98.78	10.053	NA-NA	HIGH	NA-NA	10	10.053	11760/17194	98.78	0	NC_017196.2 Bacillus subtilis subsp. natto BEST195, complete sequence
SRR11602156_trimmed_1.fastq.gz	GCF_018351295.1.fna	0.8504	0.8521	99.71	6.294	NA-NA	HIGH	NA-NA	6	6.294	13255/14497	99.71	0	NZ_CP063750.1 Lactiplantibacillus plantarum strain ATCC 202195 chromosome, complete genome
SRR11602156_trimmed_1.fastq.gz	GCF_000010145.1.fna	0.3191	0.2001	98.49	2.362	98.44-98.70	2.362	1.88-2.49	2	2.599	4727/8356	98.18	9	NC_010610.1 Limosilactobacillus fermentum IFO 3956, complete sequence
