Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
SRR27593154_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_424__bin.7.fa	0.1258	0.0819	98.96	0.247	98.47-99.59	0.247	0.20-0.29	1	1.218	817/5102	94.26	39	NODE_16_length_38615_cov_8.0000_ID_5830	SRR27593154
SRR27593154_trimmed_1.fastq.gz	MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.10.fa	0.0858	0.1485	98.13	0.16899999999999998	97.43-98.52	0.169	0.14-0.21	1	1.093	1177/13601	92.41	35	WK027-1-L-48h-02I4_S14_k141_125	SRR27593154
SRR27593154_trimmed_1.fastq.gz	MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.2.fa	0.0637	0.1029	98.26	0.125	97.51-98.89	0.125	0.10-0.16	1	1.088	872/12772	91.71	83	WK030-2-L-48h-03A9_S28_k141_198	SRR27593154
SRR27593154_trimmed_1.fastq.gz	SRR10454491C1008_acetobacter_assembly.fa	0.0359	0.06	99.05	0.071	97.89-100.11	0.071	0.05-0.10	1	1.043	677/13335	90.83	63	SRR10454491C0	SRR27593154
SRR27593154_trimmed_1.fastq.gz	SRR10454516C127_okinawensis_assembly.fa	0.0309	0.0456	99.05	0.061	97.43-100.64	0.061	0.04-0.10	1	1.0290000000000001	509/11628	90.4	161	SRR10454516C0	SRR27593154
SRR27593154_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.11.fa	0.0246	0.0212	98.75	0.048	96.45-100.39	0.048	0.03-0.10	1	1.028	215/6666	89.51	2	SRS6115052_k141_268	SRR27593154
SRR27593154_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0242	0.1593	99.11	0.048	98.18-99.93	0.048	0.04-0.06	1	1.05	1744/49112	89.79	9	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR27593154
SRR27593154_trimmed_1.fastq.gz	LeechJ_xxxx__AF29__bin.14.fa	0.0211	0.1378	99.5	0.040999999999999995	98.58-100.35	0.041	0.03-0.05	1	1.031	1832/51414	89.8	2	AF29_k141_42	SRR27593154
SRR27593154_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.32.fa	0.017	0.1292	98.79	0.033	97.58-99.84	0.033	0.02-0.05	1	1.023	1349/59514	88.5	22	P2574_k141_167	SRR27593154
SRR10454491_trimmed_1.fastq.gz	SRR10454491C1008_acetobacter_assembly.fa	11.4603	13.4954	100.0	21.0	NA-NA	HIGH	NA-NA	21	21.756999999999998	13335/13335	100.0	0	SRR10454491C0	SRR10454491
SRR10454491_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	8.1859	6.1199	99.2	15.0	NA-NA	HIGH	NA-NA	15	15.725999999999999	6417/8220	99.2	0	ERS3967740_k141_2100	SRR10454491
SRR10454491_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.5958	2.7625	99.41	1.092	99.36-99.45	1.092	1.07-1.12	1	1.6569999999999998	27248/49112	98.12	15	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454491
SRR10454491_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.5627	1.8278	99.73	1.031	99.67-99.78	1.031	1.01-1.06	1	1.6380000000000001	21452/36208	98.33	0	WK038-1-L-48h-03E3_S58_k141_11	SRR10454491
SRR29538187_trimmed_1.fastq.gz	LeechJ_xxxx__AF51__bin.9.fa	49.4585	24.9342	98.81	94.0	NA-NA	HIGH	NA-NA	94	94.25399999999999	3056/4432	98.81	0	AF51_k141_148	SRR29538187
SRR10454512_trimmed_1.fastq.gz	LandisEA_2021__SRS5653374__bin.1.fa	88.994	88.26	100.0	209.0	NA-NA	HIGH	NA-NA	209	212.21900000000002	11498/11498	100.0	0	SRS5653374_k141_527	SRR10454512
SRR10454512_trimmed_1.fastq.gz	LandisEA_2021__SRS5653374__bin.3.fa	7.2387	6.8605	100.0	17.0	NA-NA	HIGH	NA-NA	17	17.71	10989/10989	100.0	0	SRS5653374_k141_672	SRR10454512
SRR10454512_trimmed_1.fastq.gz	GCF_001434985.1_ASM143498v1_genomic.fa	3.3501	3.1711	99.44	7.867999999999999	NA-NA	HIGH	NA-NA	8	7.867999999999999	9309/11067	99.44	107	GCF_001434985.1_ASM143498v1_genomic_NZ_AZES01000005.1 Companilactobacillus paralimentarius DSM 13238 = JCM 10415 strain DSM 13238 NODE_10, whole genome shotgun sequence	SRR10454512
SRR10454512_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.3795	1.6909	99.54	0.8909999999999999	99.47-99.59	0.891	0.87-0.91	1	1.518	25201/49112	97.87	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454512
SRR10454512_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	0.0376	0.0175	99.24	0.08800000000000001	97.95-100.56	0.088	0.05-0.13	1	1.0390000000000001	362/5362	91.67	0	SRS5653399_k141_290	SRR10454512
SRR10454498_trimmed_1.fastq.gz	LandisEA_2021__SRS5653152__bin.2.fa	61.4611	61.1765	99.41	86.0	NA-NA	HIGH	NA-NA	86	86.663	9271/11144	99.41	0	SRS5653152_k141_1211	SRR10454498
SRR10454498_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	27.1572	24.5886	98.12	38.0	NA-NA	HIGH	NA-NA	38	37.088	5579/10040	98.12	0	NODE_36_length_112572_cov_15.0000_ID_47355	SRR10454498
SRR10454498_trimmed_1.fastq.gz	GCF_003967595.1_ASM396759v1_genomic.fa	9.8184	9.0573	99.94	13.739	NA-NA	HIGH	NA-NA	13	13.739	9863/10048	99.94	0	GCF_003967595.1_ASM396759v1_genomic_NZ_BIFW01000001.1 Companilactobacillus musae strain NBRC 112868 contig1, whole genome shotgun sequence	SRR10454498
SRR10454498_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	1.01	4.7391	99.6	1.413	99.55-99.63	1.413	1.38-1.45	2	1.912	32937/49112	98.72	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454498
SRR10454498_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.2867	0.3491	98.09	0.401	97.86-98.38	0.401	0.36-0.43	1	1.22	2481/13589	94.66	25	NODE_1_length_274429_cov_22.9992_ID_7781	SRR10454498
SRR10454498_trimmed_1.fastq.gz	DeFilippisF_xxxx__DS_64__bin.3.fa	0.2666	0.0893	98.08	0.373	97.49-98.64	0.373	0.31-0.44	1	1.2109999999999999	639/3668	94.52	75	DS_64_k141_2605	SRR10454498
SRR10454507_trimmed_1.fastq.gz	LandisEA_2021__SRS5653152__bin.2.fa	56.2947	50.5391	100.0	65.0	NA-NA	HIGH	NA-NA	65	65.742	11144/11144	100.0	0	SRS5653152_k141_1211	SRR10454507
SRR10454507_trimmed_1.fastq.gz	LandisEA_2021__SRS5653137__bin.2.fa	30.3125	25.2712	99.84	35.0	NA-NA	HIGH	NA-NA	35	34.9	9873/10364	99.84	2	SRS5653137_k141_683	SRR10454507
SRR10454507_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	4.2684	18.065	99.65	4.928	NA-NA	HIGH	NA-NA	5	4.928	44067/49112	99.65	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454507
SRR10454507_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	3.465	1.5293	99.9	4.001	NA-NA	HIGH	NA-NA	4	4.001	5205/5362	99.9	0	SRS5653399_k141_290	SRR10454507
SRR10454507_trimmed_1.fastq.gz	LandisEA_2021__SRS5653155__bin.1.fa	2.5165	2.2086	99.66	2.906	NA-NA	HIGH	NA-NA	3	2.906	9595/10655	99.66	2	SRS5653155_k141_354	SRR10454507
SRR10454507_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	1.3185	0.8998	99.32	1.5219999999999998	99.23-99.40	1.522	1.44-1.62	2	2.0540000000000003	5208/8220	98.54	8	ERS3967740_k141_2100	SRR10454507
SRR10454507_trimmed_1.fastq.gz	MAG_501.fa	0.5041	0.4071	99.51	0.5820000000000001	99.35-99.68	0.582	0.54-0.62	1	1.325	3679/9710	96.92	0	MAG_501_0	SRR10454507
SRR10454507_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.2717	0.1974	99.44	0.314	99.12-99.80	0.314	0.28-0.34	1	1.178	2010/8865	95.33	2	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	SRR10454507
SRR10454507_trimmed_1.fastq.gz	MAG_15.fa	0.0208	0.0193	99.8	0.024	96.86-100.12	0.024	0.02-0.06	1	1.012	253/11359	88.45	0	MAG_15_0	SRR10454507
SRR10454484_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	99.9306	99.3389	100.0	402.0	NA-NA	HIGH	NA-NA	402	404.67800000000005	5361/5362	100.0	0	SRS5653399_k141_290	SRR10454484
SRR10454484_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0694	0.6611	99.53	0.27899999999999997	99.38-99.67	0.279	0.26-0.29	1	1.264	10414/49112	95.12	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR10454484
SRR27593234_trimmed_1.fastq.gz	LeechJ_xxxx__AF81__bin.1.fa	46.9737	16.9602	99.98	169.0	NA-NA	HIGH	NA-NA	169	175.713	5722/5761	99.98	0	AF81_k141_237	SRR27593234
SRR27593234_trimmed_1.fastq.gz	LeechJ_xxxx__AF17__bin.1.fa	7.7826	24.7974	100.0	28.0	NA-NA	HIGH	NA-NA	28	28.250999999999998	51253/51277	100.0	0	AF17_k141_103	SRR27593234
SRR27593234_trimmed_1.fastq.gz	LeechJ_xxxx__AF17__bin.2.fa	3.9218	34.4192	99.99	14.11	NA-NA	HIGH	NA-NA	14	14.11	141943/142194	99.99	0	AF17_k141_37	SRR27593234
SRR27593234_trimmed_1.fastq.gz	LeechJ_xxxx__AF17__bin.5.fa	2.3175	4.9974	99.97	8.338	NA-NA	HIGH	NA-NA	8	8.338	34647/34999	99.97	2	AF17_k141_50	SRR27593234
SRR27593234_trimmed_1.fastq.gz	MAG_19.fa	2.1728	3.047	99.6	7.817	NA-NA	HIGH	NA-NA	7	7.817	20186/22889	99.6	3	MAG_19_0	SRR27593234
SRR27593234_trimmed_1.fastq.gz	MAG_501.fa	0.4077	0.2495	99.15	1.4669999999999999	99.05-99.21	1.467	1.40-1.56	2	2.254	5739/9710	98.32	0	MAG_501_0	SRR27593234
SRR27593234_trimmed_1.fastq.gz	MAG_116.fa	0.318	0.0967	99.09	1.1440000000000001	98.94-99.24	1.144	1.05-1.25	1	1.796	2412/4679	97.89	21	MAG_116_0	SRR27593234
SRR27593234_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.1137	0.3194	99.49	0.409	99.39-99.61	0.409	0.39-0.42	1	1.222	12940/45159	96.05	3	P2597_k141_298	SRR27593234
SRR27593234_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602152__bin.2.fa	0.0917	0.0834	99.16	0.33	98.94-99.40	0.330	0.30-0.36	1	1.182	3174/14645	95.19	1	NODE_14_length_146131_cov_33.0000_ID_155042	SRR27593234
SRR27593234_trimmed_1.fastq.gz	SternesPR_2017__T1D1_A_shotgun__bin.3.fa	0.0693	0.1551	99.08	0.249	98.87-99.25	0.249	0.23-0.27	1	1.139	5967/36025	94.37	2	SternesPR_2017_k119_65	SRR27593234
SRR27593234_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.32.fa	0.0559	0.2072	99.02	0.201	98.88-99.19	0.201	0.19-0.21	1	1.105	8002/59514	93.73	14	P2574_k141_167	SRR27593234
ERR4757807_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	55.2914	33.2842	99.52	152.0	NA-NA	HIGH	NA-NA	152	154.545	4615/5362	99.52	6	SRS5653399_k141_290	ERR4757807
ERR4757807_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.4.fa	23.2806	29.7151	100.0	64.0	NA-NA	HIGH	NA-NA	64	65.596	11501/11501	100.0	0	ERS3967692_k141_830	ERR4757807
ERR4757807_trimmed_1.fastq.gz	GCF_003946045.1_ASM394604v1_genomic.fa	2.762	4.1355	99.73	7.593	NA-NA	HIGH	NA-NA	7	7.593	12307/13401	99.73	33	GCF_003946045.1_ASM394604v1_genomic_NZ_RHNW01000001.1 Levilactobacillus mulengensis strain 112-3 contig1, whole genome shotgun sequence	ERR4757807
ERR4757807_trimmed_1.fastq.gz	GCF_001438845.1_ASM143884v1_genomic.fa	2.7246	3.9204	98.19	7.49	NA-NA	HIGH	NA-NA	8	7.49	7280/12832	98.19	251	GCF_001438845.1_ASM143884v1_genomic_NZ_JQCL01000005.1 Lactiplantibacillus xiangfangensis strain LMG 26013 NODE_10, whole genome shotgun sequence	ERR4757807
ERR4757807_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	1.8877	2.4279	99.99	5.19	NA-NA	HIGH	NA-NA	5	5.19	11492/11531	99.99	0	ERS3967692_k141_68	ERR4757807
ERR4757807_trimmed_1.fastq.gz	LeechJ_2020__ERS3967694__bin.5.fa	1.4321	8.0802	99.85	3.937	NA-NA	HIGH	NA-NA	4	3.937	47890/50145	99.85	0	ERS3967694_k141_63	ERR4757807
ERR4757807_trimmed_1.fastq.gz	YouL_2022__SRR13308520__bin.4.fa	0.5437	0.5046	99.24	1.495	99.13-99.31	1.495	1.43-1.58	2	2.145	5041/8244	98.43	11	NODE_37_length_133389_cov_15.7682_ID_27250	ERR4757807
ERR4757807_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_270__bin.3.fa	0.4794	0.412	99.08	1.318	98.98-99.17	1.318	1.24-1.38	2	1.85	4274/7774	98.09	0	NODE_24_length_69116_cov_15.0000_ID_16044	ERR4757807
ERR4757807_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.3791	1.9673	99.0	1.042	98.93-99.05	1.042	1.01-1.07	1	1.705	21224/44775	97.62	1	WK065-1-L-08h-05B1_S62_k141_23	ERR4757807
ERR4757807_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	0.2065	0.1511	98.32	0.568	98.03-98.56	0.568	0.51-0.62	1	1.3119999999999998	1678/6553	95.7	1	NODE_1_length_160535_cov_17.2789_ID_55527	ERR4757807
ERR4757807_trimmed_1.fastq.gz	DuR_2020__DRS139333__bin.13.fa	0.1621	0.9586	98.53	0.446	98.42-98.64	0.446	0.42-0.46	1	1.246	11593/51035	95.33	12	DRS139333_k141_32	ERR4757807
ERR4757807_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.136	0.2036	99.24	0.374	99.06-99.48	0.374	0.34-0.40	1	1.286	3438/13589	95.66	68	NODE_1_length_274429_cov_22.9992_ID_7781	ERR4757807
ERR4757807_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.0553	0.0763	98.27	0.152	97.64-98.82	0.152	0.13-0.18	1	1.1179999999999999	1007/12230	92.26	16	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	ERR4757807
ERR4757807_trimmed_1.fastq.gz	MAG_501.fa	0.0232	0.0255	98.35	0.064	96.55-100.49	0.064	0.03-0.11	1	1.042	358/9710	89.9	4	MAG_501_0	ERR4757807
SRR27593219_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	63.9314	41.1667	99.69	324.0	NA-NA	HIGH	NA-NA	324	303.202	6640/7322	99.69	0	NODE_2_length_148631_cov_25.9785_ID_15265	SRR27593219
SRR27593219_trimmed_1.fastq.gz	GCF_006740305.1_ASM674030v1_genomic.fa	15.5882	11.3436	98.54	79.0	NA-NA	HIGH	NA-NA	79	78.585	4942/7797	98.54	12	GCF_006740305.1_ASM674030v1_genomic_NZ_AP019750.1 Lactobacillus delbrueckii subsp. delbrueckii strain NBRC 3202 chromosome, complete genome	SRR27593219
SRR27593219_trimmed_1.fastq.gz	LeechJ_xxxx__AF31__bin.3.fa	8.0901	7.812	100.0	41.0	NA-NA	HIGH	NA-NA	41	41.19	11027/11028	100.0	0	AF31_k141_2669	SRR27593219
SRR27593219_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	6.7088	30.6507	99.78	34.0	NA-NA	HIGH	NA-NA	34	36.574	45828/49112	99.78	0	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4.fa	1.0893	1.0226	98.51	5.521	NA-NA	HIGH	NA-NA	5	5.521	6695/10670	98.51	255	WK040-2-L-48h-03F4_S68_k141_241	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.2.fa	0.9477	1.0645	98.75	4.803	NA-NA	HIGH	NA-NA	4	4.803	8636/12772	98.75	57	WK030-2-L-48h-03A9_S28_k141_198	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MortensenS_xxxx__WK040-2-L-08h-03F3_S67__bin.4.fa	0.7798	2.9532	99.73	3.952	NA-NA	HIGH	NA-NA	4	3.952	39594/43062	99.73	13	WK040-2-L-08h-03F3_S67_k141_160	SRR27593219
SRR27593219_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	0.2043	0.1725	99.53	1.035	99.43-99.64	1.035	0.98-1.09	1	1.76	5174/9278	98.13	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	SRR27593219
SRR27593219_trimmed_1.fastq.gz	GCF_001787355.1_ASM178735v1_genomic.fa	0.158	0.1862	98.67	0.8009999999999999	98.53-98.82	0.801	0.74-0.85	1	1.5430000000000001	4703/12801	96.82	14	GCF_001787355.1_ASM178735v1_genomic_NZ_CP014681.1 Kozakia baliensis strain NBRC 16680 chromosome, complete genome	SRR27593219
SRR27593219_trimmed_1.fastq.gz	LeechJ_xxxx__AF41__bin.4.fa	0.1408	0.076	98.57	0.7140000000000001	98.33-98.76	0.714	0.66-0.79	1	1.466	1958/5972	96.47	5	AF41_k141_236	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MortensenS_xxxx__WK006-2-G-48h-01C9_S6__bin.4.fa	0.1076	0.0982	99.27	0.545	99.08-99.47	0.545	0.50-0.58	1	1.3030000000000002	3237/9601	96.55	5	WK006-2-G-48h-01C9_S6_k141_210	SRR27593219
SRR27593219_trimmed_1.fastq.gz	EBC_024.4.fa	0.0965	0.3731	99.02	0.489	98.90-99.12	0.489	0.47-0.51	1	1.2930000000000001	12382/43386	96.04	60	EBC_024.4_EBC_024_scaffold_13	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MortensenS_xxxx__WK058-1-L-48h-04G6_S31__bin.6.fa	0.0737	0.0841	98.55	0.374	98.33-98.83	0.374	0.34-0.40	1	1.3130000000000002	2626/13160	94.93	53	WK058-1-L-48h-04G6_S31_k141_952	SRR27593219
SRR27593219_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0582	0.0624	98.77	0.295	98.46-99.10	0.295	0.26-0.33	1	1.146	2116/12064	94.54	0	NODE_1_length_333540_cov_36.9994_ID_1661	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2574__bin.32.fa	0.0532	0.2806	99.16	0.26899999999999996	99.02-99.31	0.269	0.26-0.28	1	1.146	10827/59514	94.65	16	P2574_k141_167	SRR27593219
SRR27593219_trimmed_1.fastq.gz	GCF_020510245.1_ASM2051024v1_genomic.fa	0.0524	0.0378	98.69	0.266	98.23-99.16	0.266	0.23-0.31	1	1.162	1236/7959	94.17	2	GCF_020510245.1_ASM2051024v1_genomic_NZ_CP084701.1 Oenococcus oeni strain AWRIB429 chromosome, complete genome	SRR27593219
SRR27593219_trimmed_1.fastq.gz	WalshAM_2017__ERS1739834__bin.1.fa	0.0379	0.0246	98.71	0.192	98.00-99.33	0.192	0.15-0.23	1	1.109	874/7489	93.31	0	ERS1739834_k141_1514	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	0.0378	0.1512	99.6	0.191	99.42-99.77	0.191	0.18-0.20	1	1.0979999999999999	6962/45159	94.15	7	P2597_k141_298	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MAG_19.fa	0.0213	0.0426	98.75	0.10800000000000001	98.13-99.21	0.108	0.09-0.13	1	1.0590000000000002	1586/22889	91.75	0	MAG_19_0	SRR27593219
SRR27593219_trimmed_1.fastq.gz	ArikanM_2020__ERS1875938__bin.4.fa	0.0139	0.0557	98.96	0.07	98.43-99.39	0.070	0.06-0.08	1	1.145	2240/45470	90.75	12	ERS1875938_k141_393	SRR27593219
SRR27593219_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__PM002_71775__bin.13.fa	0.0127	0.0165	98.22	0.064	96.77-99.52	0.064	0.04-0.10	1	1.0290000000000001	515/14408	89.81	6	PM002_71775_k141_238	SRR27593219
SRR27593219_trimmed_1.fastq.gz	LeechJ_xxxx__AF94__bin.2.fa	0.0126	0.01	98.29	0.064	96.47-100.25	0.064	0.03-0.11	1	1.031	323/8895	89.86	0	AF94_k141_14	SRR27593219
SRR27593219_trimmed_1.fastq.gz	DuR_2020__DRS139333__bin.13.fa	0.0069	0.0321	98.58	0.035	97.51-99.52	0.035	0.02-0.05	1	1.03	1132/51035	88.44	47	DRS139333_k141_32	SRR27593219
SRR27593219_trimmed_1.fastq.gz	GCF_008694105.1_ASM869410v1_genomic.fa	0.0058	0.0073	98.88	0.03	96.08-99.71	0.030	0.02-0.07	1	0.986	283/13393	88.3	1	GCF_008694105.1_ASM869410v1_genomic_NZ_CP041364.1 Schleiferilactobacillus harbinensis strain NSMJ42 chromosome, complete genome	SRR27593219
SRR10454487_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	78.2925	81.7478	99.55	117.0	NA-NA	HIGH	NA-NA	117	111.54299999999999	11818/13589	99.55	19	NODE_1_length_274429_cov_22.9992_ID_7781	SRR10454487
SRR10454487_trimmed_1.fastq.gz	GCF_001434055.1_ASM143405v1_genomic.fa	5.5799	4.8946	99.94	8.339	NA-NA	HIGH	NA-NA	8	8.339	11340/11550	99.94	0	GCF_001434055.1_ASM143405v1_genomic_NZ_AZCZ01000001.1 Levilactobacillus parabrevis ATCC 53295 Scaffold1, whole genome shotgun sequence	SRR10454487
SRR10454487_trimmed_1.fastq.gz	LandisEA_2021__SRS5653152__bin.2.fa	2.1384	1.8254	99.52	3.196	NA-NA	HIGH	NA-NA	3	3.196	9608/11144	99.52	3	SRS5653152_k141_1211	SRR10454487
SRR10454487_trimmed_1.fastq.gz	G_24_1A_oryzifermentans_assembly.fa	1.1643	1.1566	98.86	1.74	98.78-98.92	1.740	1.67-1.83	2	2.256	7251/12550	98.25	1	NODE_1_length_900296_cov_116.234665	SRR10454487
SRR10454518_trimmed_1.fastq.gz	LandisEA_2021__SRS5653399__bin.4.fa	100.0	100.0	99.49	67.0	NA-NA	HIGH	NA-NA	67	68.447	4580/5362	99.49	0	SRS5653399_k141_290	SRR10454518
SRR10454504_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	37.0249	42.7975	99.15	68.0	NA-NA	HIGH	NA-NA	68	69.305	10439/13589	99.15	3	NODE_1_length_274429_cov_22.9992_ID_7781	SRR10454504
SRR10454504_trimmed_1.fastq.gz	G_35_1B_malorum_assembly.fa	24.5018	28.3198	100.0	45.0	NA-NA	HIGH	NA-NA	45	47.456	13343/13343	100.0	0	NODE_1_length_1267414_cov_104.138453	SRR10454504
SRR10454504_trimmed_1.fastq.gz	LandisEA_2021__SRS5653168__bin.6.fa	23.4128	15.9871	100.0	43.0	NA-NA	HIGH	NA-NA	43	43.835	7884/7884	100.0	0	SRS5653168_k141_666	SRR10454504
SRR10454504_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	14.7011	12.6374	98.12	27.0	NA-NA	HIGH	NA-NA	27	26.057	5570/10040	98.12	60	NODE_36_length_112572_cov_15.0000_ID_47355	SRR10454504
SRR10454504_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	0.3595	0.2582	99.52	0.66	99.34-99.70	0.660	0.61-0.70	1	1.39	3432/8220	97.22	2	ERS3967740_k141_2100	SRR10454504
SRR29538191_trimmed_1.fastq.gz	MortensenS_xxxx__WK032-1-L-48h-03B6_S34__bin.2.fa	99.8002	99.6274	99.4	187.0	NA-NA	HIGH	NA-NA	187	187.49	9426/11346	99.4	0	WK032-1-L-48h-03B6_S34_k141_400	SRR29538191
SRR29538191_trimmed_1.fastq.gz	LimaC_2020__SRR9640355__bin.30.fa	0.1998	0.3726	98.87	0.374	98.67-99.05	0.374	0.35-0.39	1	1.19	4659/21245	95.22	0	NODE_3_length_147197_cov_7.9997_ID_162258	SRR29538191
SRR5890763_trimmed_1.fastq.gz	DeRoosJ_2020__B13M__bin.3.fa	27.4067	7.03	99.9	53.0	NA-NA	HIGH	NA-NA	53	55.526	8159/8405	99.9	0	B13M_k141_193	SRR5890763
SRR5890763_trimmed_1.fastq.gz	GCF_011074885.1_ASM1107488v2_genomic.fa	19.6501	33.37	99.22	38.0	NA-NA	HIGH	NA-NA	38	38.495	42440/54094	99.22	180	GCF_011074885.1_ASM1107488v2_genomic_NC_054682.1 Brettanomyces bruxellensis chromosome 1, complete sequence	SRR5890763
SRR5890763_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2597__bin.1.fa	19.133	25.962	99.83	37.0	NA-NA	HIGH	NA-NA	37	37.725	42776/45159	99.83	5	P2597_k141_298	SRR5890763
SRR5890763_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	13.9619	15.1483	99.72	27.0	NA-NA	HIGH	NA-NA	27	27.011999999999997	33229/36208	99.72	43	WK038-1-L-48h-03E3_S58_k141_11	SRR5890763
